outer_fold,component,direction,collection,top_gene_count,pathway_gene_count,overlap_count,overlap_genes,p_value,fdr_bh
1,8,negative,immediate_early_response,50,8,1,ETV4,0.012189583767522912,0.10523381669803952
1,8,positive,MAPK_KRAS_signaling,50,384,3,FBXO4;G0S2;UPK3B,0.021059636979382085,0.13514205548266578
1,8,positive,E2F_targets,50,195,0,,1.0,1.0
1,8,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,8,positive,apoptosis,50,159,0,,1.0,1.0
1,8,positive,epithelial_mesenchymal_transition,50,195,2,MSX1;NTM,0.03605769434394831,0.15791690953554005
1,8,positive,immediate_early_response,50,8,0,,1.0,1.0
1,9,negative,MAPK_KRAS_signaling,50,384,8,ADAM8;HBEGF;INHBA;NGF;PTPRR;SCG5;SERPINB2;TRIB1,1.1894376570264292e-07,9.515501256211434e-06
1,9,negative,E2F_targets,50,195,0,,1.0,1.0
1,9,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,9,negative,apoptosis,50,159,1,IER3,0.2167651816129296,0.6059390940465911
1,9,negative,epithelial_mesenchymal_transition,50,195,4,AREG;INHBA;LAMA3;TAGLN,0.00022936699770803538,0.0070574460833241655
1,9,negative,immediate_early_response,50,8,2,DUSP4;EGR1,6.400325770302598e-05,0.002560130308121039
1,9,positive,MAPK_KRAS_signaling,50,384,3,ETV1;FGFR3;KRT13,0.021059636979382085,0.13514205548266578
1,9,positive,E2F_targets,50,195,2,BUB1B;HMMR,0.03605769434394831,0.15791690953554005
1,9,positive,G2M_checkpoint,50,187,4,BUB1;CENPA;CENPF;HMMR,0.00019547120898536052,0.006339606777903585
1,9,positive,apoptosis,50,159,1,TNFSF10,0.2167651816129296,0.6059390940465911
1,9,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,9,positive,immediate_early_response,50,8,0,,1.0,1.0
1,10,negative,MAPK_KRAS_signaling,50,384,2,DUSP6;SGK1,0.11711436088896492,0.4324222555900243
1,10,negative,E2F_targets,50,195,0,,1.0,1.0
1,10,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,10,negative,apoptosis,50,159,0,,1.0,1.0
1,10,negative,epithelial_mesenchymal_transition,50,195,1,SERPINE1,0.2590389627049177,0.6059390940465911
1,10,negative,immediate_early_response,50,8,1,DUSP6,0.012189583767522912,0.10523381669803952
1,10,positive,MAPK_KRAS_signaling,50,384,1,SPRR3,0.4468440685515185,0.9626802195005785
1,10,positive,E2F_targets,50,195,0,,1.0,1.0
1,10,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,10,positive,apoptosis,50,159,0,,1.0,1.0
1,10,positive,epithelial_mesenchymal_transition,50,195,2,AREG;NT5E,0.03605769434394831,0.15791690953554005
1,10,positive,immediate_early_response,50,8,0,,1.0,1.0
1,11,negative,MAPK_KRAS_signaling,50,384,2,LAT2;SLC6A14,0.11711436088896492,0.4324222555900243
1,11,negative,E2F_targets,50,195,0,,1.0,1.0
1,11,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,11,negative,apoptosis,50,159,1,LEF1,0.2167651816129296,0.6059390940465911
1,11,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,11,negative,immediate_early_response,50,8,0,,1.0,1.0
1,11,positive,MAPK_KRAS_signaling,50,384,1,CXCL10,0.4468440685515185,0.9626802195005785
1,11,positive,E2F_targets,50,195,3,AURKB;CDCA8;MCM5,0.0033468928464270723,0.03861799438185083
1,11,positive,G2M_checkpoint,50,187,4,AURKB;CENPF;MCM5;RBL1,0.00019547120898536052,0.006339606777903585
1,11,positive,apoptosis,50,159,0,,1.0,1.0
1,11,positive,epithelial_mesenchymal_transition,50,195,5,CADM1;COL1A2;IGFBP4;SERPINE1;SLIT3,1.230822619053175e-05,0.000738493571431905
1,11,positive,immediate_early_response,50,8,1,SPRY4,0.012189583767522912,0.10523381669803952
1,12,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
1,12,negative,E2F_targets,50,195,0,,1.0,1.0
1,12,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,12,negative,apoptosis,50,159,0,,1.0,1.0
1,12,negative,epithelial_mesenchymal_transition,50,195,1,AREG,0.2590389627049177,0.6059390940465911
1,12,negative,immediate_early_response,50,8,0,,1.0,1.0
1,12,positive,MAPK_KRAS_signaling,50,384,4,ANGPTL4;CCL20;CTSS;SPP1,0.002833930021249421,0.03861799438185083
1,12,positive,E2F_targets,50,195,0,,1.0,1.0
1,12,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,12,positive,apoptosis,50,159,0,,1.0,1.0
1,12,positive,epithelial_mesenchymal_transition,50,195,1,SPP1,0.2590389627049177,0.6059390940465911
1,12,positive,immediate_early_response,50,8,0,,1.0,1.0
1,13,negative,MAPK_KRAS_signaling,50,384,1,C5,0.4468440685515185,0.9626802195005785
1,13,negative,E2F_targets,50,195,0,,1.0,1.0
1,13,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,13,negative,apoptosis,50,159,1,BMF,0.2167651816129296,0.6059390940465911
1,13,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,13,negative,immediate_early_response,50,8,0,,1.0,1.0
1,13,positive,MAPK_KRAS_signaling,50,384,1,LIF,0.4468440685515185,0.9626802195005785
1,13,positive,E2F_targets,50,195,0,,1.0,1.0
1,13,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,13,positive,apoptosis,50,159,4,FAS;IL18;IL6;TIMP3,0.00010482924409048046,0.0038119725123811074
1,13,positive,epithelial_mesenchymal_transition,50,195,3,FAS;IL6;TIMP3,0.0033468928464270723,0.03861799438185083
1,13,positive,immediate_early_response,50,8,0,,1.0,1.0
1,14,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
1,14,negative,E2F_targets,50,195,0,,1.0,1.0
1,14,negative,G2M_checkpoint,50,187,2,CDC7;E2F2,0.03340855616934965,0.15791690953554005
1,14,negative,apoptosis,50,159,1,DIABLO,0.2167651816129296,0.6059390940465911
1,14,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,14,negative,immediate_early_response,50,8,1,EGR1,0.012189583767522912,0.10523381669803952
1,14,positive,MAPK_KRAS_signaling,50,384,3,ASB7;KCNN4;KRT15,0.021059636979382085,0.13514205548266578
1,14,positive,E2F_targets,50,195,0,,1.0,1.0
1,14,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,14,positive,apoptosis,50,159,2,IL6;NEDD9,0.02478994479538037,0.14511187197295827
1,14,positive,epithelial_mesenchymal_transition,50,195,3,IL6;PTHLH;TAGLN,0.0033468928464270723,0.03861799438185083
1,14,positive,immediate_early_response,50,8,0,,1.0,1.0
1,15,negative,MAPK_KRAS_signaling,50,384,2,KRT4;MALL,0.11711436088896492,0.4324222555900243
1,15,negative,E2F_targets,50,195,1,CDKN2C,0.2590389627049177,0.6059390940465911
1,15,negative,G2M_checkpoint,50,187,3,CDKN2C;KIF11;TTK,0.0029750446061036955,0.03861799438185083
1,15,negative,apoptosis,50,159,0,,1.0,1.0
1,15,negative,epithelial_mesenchymal_transition,50,195,2,COL5A2;CRLF1,0.03605769434394831,0.15791690953554005
1,15,negative,immediate_early_response,50,8,0,,1.0,1.0
1,15,positive,MAPK_KRAS_signaling,50,384,3,GPRC5B;IL7R;INHBA,0.021059636979382085,0.13514205548266578
1,15,positive,E2F_targets,50,195,0,,1.0,1.0
1,15,positive,G2M_checkpoint,50,187,1,FANCC,0.2498424474885676,0.6059390940465911
1,15,positive,apoptosis,50,159,0,,1.0,1.0
1,15,positive,epithelial_mesenchymal_transition,50,195,1,INHBA,0.2590389627049177,0.6059390940465911
1,15,positive,immediate_early_response,50,8,0,,1.0,1.0
1,16,negative,MAPK_KRAS_signaling,50,384,4,DNMBP;ETV5;MAFB;SPP1,0.002833930021249421,0.03861799438185083
1,16,negative,E2F_targets,50,195,0,,1.0,1.0
1,16,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,16,negative,apoptosis,50,159,0,,1.0,1.0
1,16,negative,epithelial_mesenchymal_transition,50,195,3,NT5E;PTX3;SPP1,0.0033468928464270723,0.03861799438185083
1,16,negative,immediate_early_response,50,8,2,DUSP5;ETV5,6.400325770302598e-05,0.002560130308121039
1,16,positive,MAPK_KRAS_signaling,50,384,3,CCL20;CELSR2;MALL,0.021059636979382085,0.13514205548266578
1,16,positive,E2F_targets,50,195,1,ZW10,0.2590389627049177,0.6059390940465911
1,16,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,16,positive,apoptosis,50,159,0,,1.0,1.0
1,16,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,16,positive,immediate_early_response,50,8,0,,1.0,1.0
1,17,negative,MAPK_KRAS_signaling,50,384,3,EDN2;LAT2;NR4A2,0.021059636979382085,0.13514205548266578
1,17,negative,E2F_targets,50,195,0,,1.0,1.0
1,17,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,17,negative,apoptosis,50,159,0,,1.0,1.0
1,17,negative,epithelial_mesenchymal_transition,50,195,1,OXTR,0.2590389627049177,0.6059390940465911
1,17,negative,immediate_early_response,50,8,0,,1.0,1.0
1,17,positive,MAPK_KRAS_signaling,50,384,4,CXCL10;EDN1;HTR1D;MAFB,0.002833930021249421,0.03861799438185083
1,17,positive,E2F_targets,50,195,0,,1.0,1.0
1,17,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,17,positive,apoptosis,50,159,0,,1.0,1.0
1,17,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,17,positive,immediate_early_response,50,8,0,,1.0,1.0
1,18,negative,MAPK_KRAS_signaling,50,384,2,CXCL10;NR6A1,0.11711436088896492,0.4324222555900243
1,18,negative,E2F_targets,50,195,0,,1.0,1.0
1,18,negative,G2M_checkpoint,50,187,1,E2F2,0.2498424474885676,0.6059390940465911
1,18,negative,apoptosis,50,159,0,,1.0,1.0
1,18,negative,epithelial_mesenchymal_transition,50,195,1,MGP,0.2590389627049177,0.6059390940465911
1,18,negative,immediate_early_response,50,8,0,,1.0,1.0
1,18,positive,MAPK_KRAS_signaling,50,384,2,DUSP6;NUDT11,0.11711436088896492,0.4324222555900243
1,18,positive,E2F_targets,50,195,0,,1.0,1.0
1,18,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,18,positive,apoptosis,50,159,0,,1.0,1.0
1,18,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,18,positive,immediate_early_response,50,8,2,DUSP6;EGR1,6.400325770302598e-05,0.002560130308121039
1,19,negative,MAPK_KRAS_signaling,50,384,5,DUSP6;MAFB;PTGS2;SNAP25;TCF7L1,0.00030104163380272097,0.007853260012244895
1,19,negative,E2F_targets,50,195,0,,1.0,1.0
1,19,negative,G2M_checkpoint,50,187,0,,1.0,1.0
1,19,negative,apoptosis,50,159,0,,1.0,1.0
1,19,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
1,19,negative,immediate_early_response,50,8,1,DUSP6,0.012189583767522912,0.10523381669803952
1,19,positive,MAPK_KRAS_signaling,50,384,3,CXCL10;EDN1;KRT13,0.021059636979382085,0.13514205548266578
1,19,positive,E2F_targets,50,195,0,,1.0,1.0
1,19,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,19,positive,apoptosis,50,159,2,ISG20;TNFSF10,0.02478994479538037,0.14511187197295827
1,19,positive,epithelial_mesenchymal_transition,50,195,1,CDH6,0.2590389627049177,0.6059390940465911
1,19,positive,immediate_early_response,50,8,0,,1.0,1.0
1,20,negative,MAPK_KRAS_signaling,50,384,3,ETV4;ETV5;SPRY2,0.021059636979382085,0.13514205548266578
1,20,negative,E2F_targets,50,195,1,PLK4,0.2590389627049177,0.6059390940465911
1,20,negative,G2M_checkpoint,50,187,1,PLK4,0.2498424474885676,0.6059390940465911
1,20,negative,apoptosis,50,159,0,,1.0,1.0
1,20,negative,epithelial_mesenchymal_transition,50,195,1,RGS4,0.2590389627049177,0.6059390940465911
1,20,negative,immediate_early_response,50,8,5,EGR1;ETV4;ETV5;SPRY2;SPRY4,3.82944592798376e-13,4.595335113580512e-11
1,20,positive,MAPK_KRAS_signaling,50,384,2,CXCL10;SOX9,0.11711436088896492,0.4324222555900243
1,20,positive,E2F_targets,50,195,0,,1.0,1.0
1,20,positive,G2M_checkpoint,50,187,0,,1.0,1.0
1,20,positive,apoptosis,50,159,0,,1.0,1.0
1,20,positive,epithelial_mesenchymal_transition,50,195,2,BMP1;TNC,0.03605769434394831,0.15791690953554005
1,20,positive,immediate_early_response,50,8,0,,1.0,1.0
2,1,negative,MAPK_KRAS_signaling,50,384,2,GPNMB;IFI44L,0.11711436088896492,0.4324222555900243
2,1,negative,E2F_targets,50,195,0,,1.0,1.0
2,1,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,1,negative,apoptosis,50,159,1,BMF,0.2167651816129296,0.6059390940465911
2,1,negative,epithelial_mesenchymal_transition,50,195,1,MYLK,0.2590389627049177,0.6059390940465911
2,1,negative,immediate_early_response,50,8,0,,1.0,1.0
2,1,positive,MAPK_KRAS_signaling,50,384,2,DUSP6;ETV4,0.11711436088896492,0.4324222555900243
2,1,positive,E2F_targets,50,195,14,ASF1B;ATAD2;AURKB;CDC25A;CENPM;DIAPH3;MCM4;MMS22L;MYBL2;PLK4;PSMC3IP;RRM2;TCF19;TOP2A,3.565209104681864e-20,1.0695627314045594e-17
2,1,positive,G2M_checkpoint,50,187,13,AURKB;CCNA2;CCND1;CDC25A;CDC45;CDC6;CHAF1A;E2F1;GINS2;MYBL2;PLK4;TOP2A;UBE2C,1.3825170838189084e-18,3.31804100116538e-16
2,1,positive,apoptosis,50,159,3,CCND1;SLC20A1;TOP2A,0.001879100618517223,0.03861799438185083
2,1,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,1,positive,immediate_early_response,50,8,2,DUSP6;ETV4,6.400325770302598e-05,0.002560130308121039
2,2,negative,MAPK_KRAS_signaling,50,384,2,ANGPTL4;MAFB,0.11711436088896492,0.4324222555900243
2,2,negative,E2F_targets,50,195,1,ESPL1,0.2590389627049177,0.6059390940465911
2,2,negative,G2M_checkpoint,50,187,1,ESPL1,0.2498424474885676,0.6059390940465911
2,2,negative,apoptosis,50,159,3,ISG20;NEDD9;TNFSF10,0.001879100618517223,0.03861799438185083
2,2,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,2,negative,immediate_early_response,50,8,0,,1.0,1.0
2,2,positive,MAPK_KRAS_signaling,50,384,3,ADAM8;ETS1;PCSK1N,0.021059636979382085,0.13514205548266578
2,2,positive,E2F_targets,50,195,0,,1.0,1.0
2,2,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,2,positive,apoptosis,50,159,0,,1.0,1.0
2,2,positive,epithelial_mesenchymal_transition,50,195,1,AREG,0.2590389627049177,0.6059390940465911
2,2,positive,immediate_early_response,50,8,0,,1.0,1.0
2,3,negative,MAPK_KRAS_signaling,50,384,2,CBL;ST6GAL1,0.11711436088896492,0.4324222555900243
2,3,negative,E2F_targets,50,195,1,CDKN1B,0.2590389627049177,0.6059390940465911
2,3,negative,G2M_checkpoint,50,187,1,CDKN1B,0.2498424474885676,0.6059390940465911
2,3,negative,apoptosis,50,159,1,CDKN1B,0.2167651816129296,0.6059390940465911
2,3,negative,epithelial_mesenchymal_transition,50,195,1,COL16A1,0.2590389627049177,0.6059390940465911
2,3,negative,immediate_early_response,50,8,0,,1.0,1.0
2,3,positive,MAPK_KRAS_signaling,50,384,1,LAT2,0.4468440685515185,0.9626802195005785
2,3,positive,E2F_targets,50,195,0,,1.0,1.0
2,3,positive,G2M_checkpoint,50,187,1,POLQ,0.2498424474885676,0.6059390940465911
2,3,positive,apoptosis,50,159,0,,1.0,1.0
2,3,positive,epithelial_mesenchymal_transition,50,195,2,COL5A3;MGP,0.03605769434394831,0.15791690953554005
2,3,positive,immediate_early_response,50,8,0,,1.0,1.0
2,4,negative,MAPK_KRAS_signaling,50,384,3,BIRC3;SCG5;SPP1,0.021059636979382085,0.13514205548266578
2,4,negative,E2F_targets,50,195,0,,1.0,1.0
2,4,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,4,negative,apoptosis,50,159,2,BIRC3;DPYD,0.02478994479538037,0.14511187197295827
2,4,negative,epithelial_mesenchymal_transition,50,195,3,EDIL3;MGP;SPP1,0.0033468928464270723,0.03861799438185083
2,4,negative,immediate_early_response,50,8,0,,1.0,1.0
2,4,positive,MAPK_KRAS_signaling,50,384,2,AKAP12;KRT15,0.11711436088896492,0.4324222555900243
2,4,positive,E2F_targets,50,195,2,CCNE1;DSCC1,0.03605769434394831,0.15791690953554005
2,4,positive,G2M_checkpoint,50,187,2,BUB1;TRAIP,0.03340855616934965,0.15791690953554005
2,4,positive,apoptosis,50,159,0,,1.0,1.0
2,4,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,4,positive,immediate_early_response,50,8,0,,1.0,1.0
2,5,negative,MAPK_KRAS_signaling,50,384,1,PCP4,0.4468440685515185,0.9626802195005785
2,5,negative,E2F_targets,50,195,0,,1.0,1.0
2,5,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,5,negative,apoptosis,50,159,1,SLC20A1,0.2167651816129296,0.6059390940465911
2,5,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,5,negative,immediate_early_response,50,8,0,,1.0,1.0
2,5,positive,MAPK_KRAS_signaling,50,384,2,CALCB;SCN1B,0.11711436088896492,0.4324222555900243
2,5,positive,E2F_targets,50,195,2,CENPE;WEE1,0.03605769434394831,0.15791690953554005
2,5,positive,G2M_checkpoint,50,187,3,CENPE;KATNA1;STIL,0.0029750446061036955,0.03861799438185083
2,5,positive,apoptosis,50,159,1,WEE1,0.2167651816129296,0.6059390940465911
2,5,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,5,positive,immediate_early_response,50,8,0,,1.0,1.0
2,6,negative,MAPK_KRAS_signaling,50,384,1,PCP4,0.4468440685515185,0.9626802195005785
2,6,negative,E2F_targets,50,195,2,ING3;SPC25,0.03605769434394831,0.15791690953554005
2,6,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,6,negative,apoptosis,50,159,0,,1.0,1.0
2,6,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,6,negative,immediate_early_response,50,8,0,,1.0,1.0
2,6,positive,MAPK_KRAS_signaling,50,384,2,HKDC1;PLAG1,0.11711436088896492,0.4324222555900243
2,6,positive,E2F_targets,50,195,1,WEE1,0.2590389627049177,0.6059390940465911
2,6,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,6,positive,apoptosis,50,159,2,PMAIP1;WEE1,0.02478994479538037,0.14511187197295827
2,6,positive,epithelial_mesenchymal_transition,50,195,2,ACTA2;IL32,0.03605769434394831,0.15791690953554005
2,6,positive,immediate_early_response,50,8,0,,1.0,1.0
2,7,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
2,7,negative,E2F_targets,50,195,2,HMMR;SPC25,0.03605769434394831,0.15791690953554005
2,7,negative,G2M_checkpoint,50,187,4,CCNF;HMMR;KIF20B;RPS6KA5,0.00019547120898536052,0.006339606777903585
2,7,negative,apoptosis,50,159,0,,1.0,1.0
2,7,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,7,negative,immediate_early_response,50,8,0,,1.0,1.0
2,7,positive,MAPK_KRAS_signaling,50,384,4,KLF4;SYNPO;TNFAIP3;UPK3B,0.002833930021249421,0.03861799438185083
2,7,positive,E2F_targets,50,195,0,,1.0,1.0
2,7,positive,G2M_checkpoint,50,187,1,ATF5,0.2498424474885676,0.6059390940465911
2,7,positive,apoptosis,50,159,0,,1.0,1.0
2,7,positive,epithelial_mesenchymal_transition,50,195,2,FGF2;TNFAIP3,0.03605769434394831,0.15791690953554005
2,7,positive,immediate_early_response,50,8,1,DUSP4,0.012189583767522912,0.10523381669803952
2,8,negative,MAPK_KRAS_signaling,50,384,1,TFF2,0.4468440685515185,0.9626802195005785
2,8,negative,E2F_targets,50,195,2,CDCA8;HMMR,0.03605769434394831,0.15791690953554005
2,8,negative,G2M_checkpoint,50,187,2,CENPF;HMMR,0.03340855616934965,0.15791690953554005
2,8,negative,apoptosis,50,159,0,,1.0,1.0
2,8,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,8,negative,immediate_early_response,50,8,0,,1.0,1.0
2,8,positive,MAPK_KRAS_signaling,50,384,4,DUSP6;INHBA;MALL;MMP9,0.002833930021249421,0.03861799438185083
2,8,positive,E2F_targets,50,195,0,,1.0,1.0
2,8,positive,G2M_checkpoint,50,187,1,E2F2,0.2498424474885676,0.6059390940465911
2,8,positive,apoptosis,50,159,1,IER3,0.2167651816129296,0.6059390940465911
2,8,positive,epithelial_mesenchymal_transition,50,195,2,FSTL1;INHBA,0.03605769434394831,0.15791690953554005
2,8,positive,immediate_early_response,50,8,1,DUSP6,0.012189583767522912,0.10523381669803952
2,9,negative,MAPK_KRAS_signaling,50,384,6,CXCL10;FGFR3;IDUA;KRT13;RGS16;RSAD2,2.6161836121164664e-05,0.0014270092429726179
2,9,negative,E2F_targets,50,195,1,BUB1B,0.2590389627049177,0.6059390940465911
2,9,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,9,negative,apoptosis,50,159,0,,1.0,1.0
2,9,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,9,negative,immediate_early_response,50,8,0,,1.0,1.0
2,9,positive,MAPK_KRAS_signaling,50,384,3,NGF;SERPINB2;TRIB1,0.021059636979382085,0.13514205548266578
2,9,positive,E2F_targets,50,195,0,,1.0,1.0
2,9,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,9,positive,apoptosis,50,159,0,,1.0,1.0
2,9,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,9,positive,immediate_early_response,50,8,0,,1.0,1.0
2,10,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
2,10,negative,E2F_targets,50,195,0,,1.0,1.0
2,10,negative,G2M_checkpoint,50,187,1,CENPF,0.2498424474885676,0.6059390940465911
2,10,negative,apoptosis,50,159,0,,1.0,1.0
2,10,negative,epithelial_mesenchymal_transition,50,195,1,CADM1,0.2590389627049177,0.6059390940465911
2,10,negative,immediate_early_response,50,8,0,,1.0,1.0
2,10,positive,MAPK_KRAS_signaling,50,384,5,DNMBP;LCP1;LIF;MAFB;SCN1B,0.00030104163380272097,0.007853260012244895
2,10,positive,E2F_targets,50,195,0,,1.0,1.0
2,10,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,10,positive,apoptosis,50,159,0,,1.0,1.0
2,10,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,10,positive,immediate_early_response,50,8,1,DUSP5,0.012189583767522912,0.10523381669803952
2,11,negative,MAPK_KRAS_signaling,50,384,3,G0S2;KCNN4;TMEM158,0.021059636979382085,0.13514205548266578
2,11,negative,E2F_targets,50,195,0,,1.0,1.0
2,11,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,11,negative,apoptosis,50,159,1,TIMP3,0.2167651816129296,0.6059390940465911
2,11,negative,epithelial_mesenchymal_transition,50,195,3,CXCL1;NTM;TIMP3,0.0033468928464270723,0.03861799438185083
2,11,negative,immediate_early_response,50,8,0,,1.0,1.0
2,11,positive,MAPK_KRAS_signaling,50,384,2,ADAM8;SCG5,0.11711436088896492,0.4324222555900243
2,11,positive,E2F_targets,50,195,0,,1.0,1.0
2,11,positive,G2M_checkpoint,50,187,1,CDC7,0.2498424474885676,0.6059390940465911
2,11,positive,apoptosis,50,159,0,,1.0,1.0
2,11,positive,epithelial_mesenchymal_transition,50,195,2,AREG;MGP,0.03605769434394831,0.15791690953554005
2,11,positive,immediate_early_response,50,8,0,,1.0,1.0
2,12,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
2,12,negative,E2F_targets,50,195,1,GINS3,0.2590389627049177,0.6059390940465911
2,12,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,12,negative,apoptosis,50,159,0,,1.0,1.0
2,12,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,12,negative,immediate_early_response,50,8,0,,1.0,1.0
2,12,positive,MAPK_KRAS_signaling,50,384,3,ASB7;ETV4;MAGIX,0.021059636979382085,0.13514205548266578
2,12,positive,E2F_targets,50,195,0,,1.0,1.0
2,12,positive,G2M_checkpoint,50,187,1,DMD,0.2498424474885676,0.6059390940465911
2,12,positive,apoptosis,50,159,0,,1.0,1.0
2,12,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,12,positive,immediate_early_response,50,8,1,ETV4,0.012189583767522912,0.10523381669803952
2,13,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
2,13,negative,E2F_targets,50,195,1,ESPL1,0.2590389627049177,0.6059390940465911
2,13,negative,G2M_checkpoint,50,187,1,ESPL1,0.2498424474885676,0.6059390940465911
2,13,negative,apoptosis,50,159,1,TNF,0.2167651816129296,0.6059390940465911
2,13,negative,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,13,negative,immediate_early_response,50,8,0,,1.0,1.0
2,13,positive,MAPK_KRAS_signaling,50,384,2,CCL20;SLC29A3,0.11711436088896492,0.4324222555900243
2,13,positive,E2F_targets,50,195,0,,1.0,1.0
2,13,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,13,positive,apoptosis,50,159,0,,1.0,1.0
2,13,positive,epithelial_mesenchymal_transition,50,195,0,,1.0,1.0
2,13,positive,immediate_early_response,50,8,0,,1.0,1.0
2,14,negative,MAPK_KRAS_signaling,50,384,0,,1.0,1.0
2,14,negative,E2F_targets,50,195,0,,1.0,1.0
2,14,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,14,negative,apoptosis,50,159,1,LEF1,0.2167651816129296,0.6059390940465911
2,14,negative,epithelial_mesenchymal_transition,50,195,2,COL3A1;MYLK,0.03605769434394831,0.15791690953554005
2,14,negative,immediate_early_response,50,8,0,,1.0,1.0
2,14,positive,MAPK_KRAS_signaling,50,384,3,CCL20;INHBA;RSAD2,0.021059636979382085,0.13514205548266578
2,14,positive,E2F_targets,50,195,0,,1.0,1.0
2,14,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,14,positive,apoptosis,50,159,0,,1.0,1.0
2,14,positive,epithelial_mesenchymal_transition,50,195,3,CXCL1;INHBA;SERPINE1,0.0033468928464270723,0.03861799438185083
2,14,positive,immediate_early_response,50,8,1,SPRY4,0.012189583767522912,0.10523381669803952
2,15,negative,MAPK_KRAS_signaling,50,384,2,SOX9;TMEM176B,0.11711436088896492,0.4324222555900243
2,15,negative,E2F_targets,50,195,0,,1.0,1.0
2,15,negative,G2M_checkpoint,50,187,0,,1.0,1.0
2,15,negative,apoptosis,50,159,0,,1.0,1.0
2,15,negative,epithelial_mesenchymal_transition,50,195,1,GEM,0.2590389627049177,0.6059390940465911
2,15,negative,immediate_early_response,50,8,0,,1.0,1.0
2,15,positive,MAPK_KRAS_signaling,50,384,3,INHBA;LIF;TFF2,0.021059636979382085,0.13514205548266578
2,15,positive,E2F_targets,50,195,0,,1.0,1.0
2,15,positive,G2M_checkpoint,50,187,0,,1.0,1.0
2,15,positive,apoptosis,50,159,1,IL18,0.2167651816129296,0.6059390940465911
2,15,positive,epithelial_mesenchymal_transition,50,195,1,INHBA,0.2590389627049177,0.6059390940465911
2,15,positive,immediate_early_response,50,8,1,DUSP4,0.012189583767522912,0.10523381669803952
2,16,negative,MAPK_KRAS_signaling,50,384,4,HBEGF;HKDC1;PRDM1;TGFB2,0.002833930021249421,0.03861799438185083
2,16,negative,E2F_targets,50,195,0,,1.0,1.0
