cell_line,outer_fold,component,observed_score,predicted_score,explained_variance_ratio,observed_test_response_used_for_fit
KNS81_CENTRAL_NERVOUS_SYSTEM,0,17,0.01100605308564595,0.6498310373519591,0.016926046455329198,False
KNS81_CENTRAL_NERVOUS_SYSTEM,0,18,-0.5096334851730813,-0.700750092529441,0.016361539588049298,False
KNS81_CENTRAL_NERVOUS_SYSTEM,0,19,-0.46649319676989176,-1.1261033306507,0.01607243223060492,False
KNS81_CENTRAL_NERVOUS_SYSTEM,0,20,1.5429765217077231,2.3646546065048817,0.015388815828567983,False
LOVO_LARGE_INTESTINE,0,1,-6.865902168112223,-0.7180460434694402,0.05553688946113453,False
LOVO_LARGE_INTESTINE,0,2,2.857170173843796,1.1463036370017767,0.03903005911200724,False
LOVO_LARGE_INTESTINE,0,3,1.190643055714533,-0.015734426310017785,0.03578663602466285,False
LOVO_LARGE_INTESTINE,0,4,-5.935623602461147,1.1589598357217739,0.03214305828721827,False
LOVO_LARGE_INTESTINE,0,5,1.4456590902251432,0.6007751996458508,0.02958947463965877,False
LOVO_LARGE_INTESTINE,0,6,2.8785529342383906,-1.279332714771749,0.02933470580615556,False
LOVO_LARGE_INTESTINE,0,7,-4.493539659673848,-3.3669268237612386,0.023540764245296095,False
LOVO_LARGE_INTESTINE,0,8,0.6437317101871847,-0.7494530553798411,0.02278223756126588,False
LOVO_LARGE_INTESTINE,0,9,-3.4021665271036423,-3.7334961768442962,0.022171650152042307,False
LOVO_LARGE_INTESTINE,0,10,-3.004724672266236,-2.9768584940910574,0.021498362504201927,False
LOVO_LARGE_INTESTINE,0,11,-1.3448288508684976,-1.7394684334382184,0.021005602085431934,False
LOVO_LARGE_INTESTINE,0,12,1.186050670346471,1.1586263985051908,0.020861858260621872,False
LOVO_LARGE_INTESTINE,0,13,-0.5803746391218887,-0.7862953873179209,0.020018410335138008,False
LOVO_LARGE_INTESTINE,0,14,3.6721741413865567,0.26032129403969245,0.019644318307884757,False
LOVO_LARGE_INTESTINE,0,15,-2.5989879820722956,-2.13912504361489,0.019137768275404216,False
